# ----------------------------------------
# Traffic acquisition: Session default channel group
# Account: HigherDOSE
# Property: higherdose.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250729
Session default channel group,Date,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
Cross-network,20250718,1309,528,0.40336134453781514,29.970970206264322,5.528647822765469,7237,7,0.0053475935828877,7140.46
Direct,20250513,1305,575,0.44061302681992337,21.74406130268199,6.275862068965517,8190,7,0.0053639846743295016,2261.67
Organic Search,20250222,1305,774,0.593103448275862,55.4375478927203,7.427586206896552,9693,18,0.013793103448275862,7377.82
Direct,20250317,1304,584,0.44785276073619634,27.23696319018405,6.170245398773006,8046,15,0.011503067484662576,11345.57
Paid Search,20250415,1304,832,0.6380368098159509,42.00383435582822,8.839723926380367,11527,11,0.00843558282208589,7519.59
Cross-network,20250330,1300,581,0.4469230769230769,26.89846153846154,5.812307692307693,7556,9,0.006153846153846154,3242.24
Direct,20250213,1299,610,0.4695919938414165,32.45573518090839,7.023864511162433,9124,27,0.020785219399538105,22630.68
Unassigned,20250627,1299,631,0.4857582755966128,46.84911470361817,7.4919168591224015,9732,25,0.01924557351809084,11583.49
Direct,20250221,1298,584,0.44992295839753466,28.60708782742681,6.822804314329738,8856,25,0.01926040061633282,18185.84
Organic Search,20250309,1298,790,0.6086286594761171,50.899075500770415,7.0416024653312785,9140,16,0.012326656394453005,16540.32
Organic Social,20250709,1296,334,0.25771604938271603,10.268518518518519,4.76929012345679,6181,3,0.0023148148148148147,1381.37
Paid Search,20250504,1296,850,0.6558641975308642,52.61265432098765,10.905864197530864,14134,49,0.03780864197530864,31143.81
Direct,20250224,1294,604,0.4667697063369397,32.86862442040186,6.906491499227203,8937,20,0.015455950540958269,13870.53
Direct,20250226,1293,584,0.45166279969064194,32.96751740139211,6.750193348801237,8728,23,0.017788089713843776,16735.26
Direct,20250426,1293,777,0.6009280742459396,26.79582366589327,6.762567672080433,8744,19,0.013921113689095127,13029.85
Direct,20250603,1293,745,0.5761794276875484,33.74323279195669,6.996906419180201,9047,12,0.009280742459396751,9845.19
Organic Search,20250511,1292,795,0.6153250773993808,59.35061919504644,7.512383900928793,9706,26,0.020123839009287926,16268.43
Direct,20250220,1289,620,0.48099301784328935,32.855702094647015,7.184639255236617,9261,24,0.017843289371605897,14615.52
Paid Social,20250207,1289,73,0.05663304887509697,1.2451512800620637,3.590380139643134,4628,1,0.0007757951900698216,762.14
Organic Search,20250301,1286,755,0.5870917573872473,52.77293934681182,6.881026438569207,8849,12,0.00933125972006221,5882.25
Organic Search,20250425,1286,714,0.5552099533437014,49.678849144634526,6.923017107309486,8903,13,0.01010886469673406,8904.38
Organic Social,20250629,1286,302,0.23483670295489892,10.49611197511664,5.049766718506999,6494,8,0.006220839813374806,2694.08
Cross-network,20250502,1284,650,0.5062305295950156,42.44548286604361,7.297507788161994,9370,21,0.016355140186915886,12447.28
Cross-network,20250623,1284,558,0.43457943925233644,37.06230529595015,6.3652647975077885,8173,10,0.00778816199376947,5291.7
Direct,20250310,1284,583,0.45404984423676015,26.327102803738317,6.286604361370716,8072,19,0.014797507788161994,12859.89
Paid Search,20250228,1284,736,0.573208722741433,45.1690031152648,7.744548286604362,9944,30,0.022585669781931463,22345.33
Unassigned,20250613,1283,539,0.4201091192517537,44.17537022603273,6.625097427903351,8500,9,0.007014809041309431,9420.09
Organic Search,20250124,1280,772,0.603125,49.69921875,7.10703125,9097,15,0.01171875,10139.86
Unassigned,20250413,1280,590,0.4609375,34.0609375,5.9765625,7650,21,0.01640625,11736.71
Affiliates,20250118,1279,785,0.6137607505863957,10.532447224394058,4.122752150117279,5273,2,0.001563721657544957,792.66
Unassigned,20250321,1279,561,0.43862392494136043,52.301016419077406,6.616106333072713,8462,22,0.01641907740422205,13110.5
Organic Search,20250503,1277,728,0.5700861393891934,53.03445575567737,7.248238057948316,9256,18,0.014095536413469069,9015.06
Organic Search,20250605,1277,696,0.5450274079874706,66.67580266249021,7.242756460454189,9249,9,0.007047768206734534,8037.66
Direct,20250302,1276,590,0.46238244514106586,31.350313479623825,6.713166144200627,8566,24,0.018808777429467086,14191.35
Direct,20250304,1275,600,0.47058823529411764,27.29019607843137,6.671372549019607,8506,15,0.011764705882352941,12241.01
Organic Search,20250205,1272,776,0.610062893081761,48.23977987421384,6.703616352201258,8527,14,0.0110062893081761,8901.99
Organic Search,20250130,1267,768,0.606156274664562,48.706393054459355,7.254932912391476,9192,18,0.014206787687450671,8424.16
Organic Social,20250713,1266,285,0.22511848341232227,10.571879936808847,4.868088467614534,6163,10,0.007898894154818325,4280.84
Organic Search,20250516,1264,701,0.5545886075949367,54.94541139240506,7.093354430379747,8966,9,0.006329113924050633,7290.81
Paid Search,20250311,1264,721,0.5704113924050633,43.05379746835443,8.340981012658228,10543,22,0.01740506329113924,11128.33
Direct,20250217,1262,592,0.46909667194928684,34.908874801901746,6.58716323296355,8313,27,0.021394611727416798,22229.21
Direct,20250216,1258,604,0.48012718600953896,37.027027027027025,7.372813990461049,9275,29,0.023052464228934817,18030.81
Organic Search,20250208,1258,728,0.5786963434022258,59.190779014308426,6.976947535771065,8777,15,0.01192368839427663,7158.92
Organic Search,20250209,1258,730,0.5802861685214626,49.84260731319555,6.668521462639109,8389,17,0.013513513513513514,10622.76
Organic Search,20250518,1256,694,0.552547770700637,55.25557324840764,6.280254777070064,7888,10,0.007961783439490446,4849.55
Direct,20250424,1255,741,0.5904382470119522,26.703585657370517,7.30597609561753,9169,17,0.013545816733067729,8025.41
Organic Social,20250701,1254,273,0.21770334928229665,10.652312599681022,4.892344497607655,6135,2,0.001594896331738437,880.82
Direct,20250218,1253,619,0.4940143655227454,33.25698324022346,7.543495610534717,9452,25,0.018355945730247406,16916.04
Direct,20250305,1253,571,0.45570630486831604,28.48363926576217,6.564245810055866,8225,18,0.014365522745411013,12311.93
Paid Shopping,20250110,1253,393,0.3136472466081405,4.976057462090981,4.864325618515562,6095,3,0.0023942537909018356,956.65
Direct,20250711,1251,555,0.44364508393285373,20.200639488409273,5.589128697042366,6992,89,0.07114308553157474,3152.69
Organic Search,20250207,1251,720,0.5755395683453237,49.284572342126296,6.665867306155076,8339,10,0.007993605115907274,5614.94
Cross-network,20250717,1250,535,0.428,27.7536,5.9392,7424,9,0.0072,5398.56
Organic Search,20250203,1250,745,0.596,45.3632,7.1296,8912,21,0.0152,11957.08
Organic Social,20250703,1249,279,0.2233787029623699,12.979983987189751,4.975980784627702,6215,2,0.0016012810248198558,920.94
Paid Social,20250116,1242,863,0.6948470209339774,4.697262479871176,4.085346215780999,5074,2,0.001610305958132045,987.13
Direct,20250516,1240,627,0.5056451612903226,29.698387096774194,6.784677419354839,8413,15,0.01129032258064516,8226.15
Organic Social,20250626,1239,284,0.22921711057304278,12.071025020177563,5.010492332526231,6208,4,0.003228410008071025,1696.48
Organic Search,20250131,1238,727,0.5872374798061389,44.85541195476575,6.836025848142165,8463,18,0.014539579967689823,11297.2
Unassigned,20250512,1236,554,0.4482200647249191,32.56229773462783,6.871359223300971,8493,14,0.011326860841423949,8271.17
Unassigned,20250724,1236,497,0.4021035598705502,32.8042071197411,5.999190938511327,7415,17,0.013754045307443365,9201.09
Organic Search,20250129,1235,733,0.5935222672064777,50.05506072874494,6.968421052631579,8606,17,0.013765182186234818,8071.93
Organic Social,20250624,1233,280,0.22708840227088403,11.903487429034874,5.004866180048662,6171,2,0.0016220600162206002,496.8
Direct,20250517,1232,600,0.487012987012987,32.868506493506494,6.911525974025974,8515,14,0.011363636363636364,8684.92
Unassigned,20250615,1231,506,0.4110479285134037,40.58326563769293,6.653127538586515,8190,27,0.021933387489845652,14004.91
Organic Social,20250707,1230,279,0.22682926829268293,10.788617886178862,4.995121951219512,6144,4,0.0032520325203252032,2704.48
Cross-network,20250710,1228,509,0.4144951140065147,33.01628664495114,6.026872964169381,7401,5,0.004071661237785016,5869.16
Organic Search,20250524,1228,677,0.5513029315960912,57.3200325732899,7.403908794788274,9092,27,0.021986970684039087,18122.54
Organic Search,20250616,1228,693,0.5643322475570033,53.8086319218241,6.4397394136807815,7908,13,0.010586319218241042,7231.35
Unassigned,20250513,1228,541,0.44055374592833874,29.26872964169381,6.342019543973941,7788,21,0.01710097719869707,16821.31
Organic Social,20250716,1225,244,0.19918367346938776,9.661224489795918,4.761632653061224,5833,3,0.0024489795918367346,1200.26
Organic Search,20250530,1223,659,0.5388389206868357,53.69010629599346,6.439901880621423,7876,7,0.005723630417007359,5532.42
Organic Search,20250612,1223,622,0.508585445625511,59.056418642681926,6.461161079313165,7902,6,0.004905968928863451,4765.02
Paid Search,20250314,1222,718,0.5875613747954174,51.213584288052374,9.229950900163667,11279,18,0.014729950900163666,17375.56
Paid Search,20250316,1222,751,0.6145662847790507,46.255319148936174,8.944353518821604,10930,32,0.02618657937806874,20769.73
Cross-network,20250722,1220,522,0.4278688524590164,30.81393442622951,6.031967213114754,7359,8,0.005737704918032787,6036.92
Organic Social,20250630,1219,298,0.24446267432321575,12.330598851517637,5.158326497128794,6288,9,0.006562756357670222,3030.37
Paid Search,20250502,1218,700,0.5747126436781609,47.65353037766831,10.039408866995075,12228,43,0.035303776683087026,24466.67
Organic Social,20250720,1217,272,0.22350041084634348,14.480690221857026,4.808545603944125,5852,4,0.003286770747740345,1262.48
Direct,20250410,1215,515,0.42386831275720166,26.23045267489712,6.592592592592593,8010,16,0.01316872427983539,10846.08
Affiliates,20250327,1214,202,0.16639209225700163,5.575782537067545,4.440691927512356,5391,5,0.004118616144975288,2983.46
Affiliates,20250517,1214,193,0.15897858319604613,10.57495881383855,4.505766062602965,5470,4,0.0032948929159802307,1556.2
Cross-network,20250711,1214,519,0.42751235584843494,29.85996705107084,6.093080724876441,7397,9,0.007413509060955519,5219.2
Paid Search,20250317,1213,726,0.5985160758450123,51.28194558944765,8.667765869744436,10514,26,0.021434460016488046,18047.19
Paid Search,20250429,1213,650,0.5358615004122012,37.50618301731245,8.657873042044518,10502,38,0.02967848309975268,24416.42
Paid Social,20250525,1212,299,0.2466996699669967,22.90759075907591,5.144389438943894,6235,2,0.0016501650165016502,442.11
Organic Social,20250727,1211,282,0.23286540049545829,14.382328654004954,5.279108175061932,6393,12,0.00990916597853014,7851.47
Paid Search,20250315,1210,734,0.6066115702479339,44.03801652892562,8.391735537190083,10154,20,0.01652892561983471,11232.14
Paid Search,20250503,1210,776,0.6413223140495867,57.158677685950416,10.910743801652892,13202,49,0.03966942148760331,27104.84
Direct,20250324,1208,568,0.47019867549668876,27.871688741721854,6.891556291390729,8325,22,0.018211920529801324,15454.38
Organic Search,20250608,1208,695,0.5753311258278145,68.36009933774834,7.593543046357616,9173,19,0.015728476821192054,7807.07
Paid Shopping,20250109,1208,367,0.3038079470198676,5.9842715231788075,4.921357615894039,5945,1,0.0008278145695364238,825
Unassigned,20250407,1208,581,0.48096026490066224,37.307119205298015,6.91887417218543,8358,27,0.022350993377483443,14724.75
Cross-network,20250726,1206,464,0.38474295190713104,24.880597014925375,5.6426202321724706,6805,3,0.0024875621890547263,2732.76
Paid Social,20250219,1205,164,0.13609958506224065,3.2340248962655602,4.095435684647303,4935,0,0,0
Unassigned,20250409,1205,491,0.4074688796680498,34.66390041493776,6.341908713692946,7642,10,0.008298755186721992,4621.65
Unassigned,20250625,1202,568,0.47254575707154745,39.25707154742096,6.724625623960066,8083,34,0.02745424292845258,12084.16
Direct,20250321,1201,557,0.46378018318068276,22.82014987510408,6.5187343880099915,7829,24,0.019150707743547043,14063.04
Paid Search,20250715,1201,447,0.37218984179850123,32.36885928393006,6.855953372189842,8234,12,0.009991673605328892,6043.05
Organic Search,20250214,1199,717,0.5979983319432861,49.32276897414512,6.798999165971643,8152,12,0.010008340283569641,10264.19
Organic Search,20250215,1199,721,0.6013344453711427,55.25604670558799,7.186822351959966,8617,16,0.013344453711426188,5594.05
Organic Social,20250608,1199,447,0.37281067556296915,21.589658048373646,6.775646371976647,8124,15,0.012510425354462052,7581.17
Paid Search,20250505,1199,759,0.6330275229357798,51.11092577147623,10.331943286071727,12388,39,0.0316930775646372,27906.64
Paid Search,20250319,1198,722,0.6026711185308848,43.05008347245409,8.46076794657763,10136,23,0.019198664440734557,17736.45
Direct,20250225,1196,584,0.4882943143812709,29.86622073578595,6.669732441471572,7977,18,0.015050167224080268,9915.49
Cross-network,20250521,1194,603,0.5050251256281407,41.20854271356784,7.0209380234505865,8383,22,0.018425460636515914,8588.11
Unassigned,20250607,1192,485,0.40687919463087246,46.54026845637584,6.814597315436242,8123,27,0.022651006711409395,13546.18
Affiliates,20250214,1188,360,0.30303030303030304,12.021885521885523,5.179292929292929,6153,6,0.005050505050505051,3886.67
Organic Search,20250426,1187,704,0.5930918281381634,58.97051390058972,7.594776748104465,9015,9,0.007582139848357203,6243.12
Direct,20250312,1186,528,0.4451939291736931,28.74114671163575,6.220910623946037,7378,20,0.016020236087689713,13167.49
Affiliates,20250127,1185,331,0.27932489451476794,11.59915611814346,4.922362869198312,5833,6,0.005063291139240506,1047.47
Unassigned,20250519,1184,490,0.41385135135135137,39.630067567567565,6.333614864864865,7499,16,0.013513513513513514,7144.16
Organic Search,20250606,1183,607,0.5131022823330516,49.61115807269653,6.52240067624683,7716,8,0.006762468300929839,5295.98
Organic Search,20250202,1181,726,0.6147332768839966,53.380186282811174,7.303979678238781,8626,13,0.01100762066045724,6501.77
Direct,20250214,1179,549,0.46564885496183206,31.894826123833756,6.585241730279898,7764,19,0.015267175572519083,11986.7
Organic Search,20250630,1178,631,0.5356536502546689,49.492359932088284,6.6400679117147705,7822,10,0.008488964346349746,4797.28
Paid Search,20250506,1178,749,0.6358234295415959,45.96095076400679,9.700339558573853,11427,29,0.02461799660441426,14104.62
Unassigned,20250518,1178,491,0.4168081494057725,36.61035653650254,6.600169779286927,7775,22,0.01867572156196944,12225.42
Organic Search,20250601,1177,635,0.5395072217502124,64.35174171622769,7.028887000849617,8273,13,0.011045029736618521,9353.53
Unassigned,20250611,1177,452,0.38402718776550554,35.54715378079864,6.24893797790994,7355,20,0.016992353440951572,12295.82
Unassigned,20250405,1176,526,0.44727891156462585,31.39030612244898,6.197278911564626,7288,15,0.011904761904761904,8365.68
Paid Search,20250526,1175,750,0.6382978723404256,64.41021276595745,11.097872340425532,13040,69,0.05702127659574468,38703.3
Organic Social,20250704,1173,259,0.2208013640238704,9.758738277919864,4.629156010230179,5430,3,0.0025575447570332483,1436.13
Organic Search,20250708,1172,680,0.5802047781569966,66.71075085324232,6.726962457337884,7884,10,0.008532423208191127,6196.35
Direct,20250322,1167,571,0.4892887746358183,35.46186803770351,7.734361610968294,9026,26,0.022279348757497857,14769.12
Paid Search,20250313,1166,697,0.597770154373928,48.29416809605489,8.664665523156089,10103,10,0.008576329331046312,8134.47
Paid Search,20250323,1166,778,0.6672384219554031,55.36192109777016,10.55917667238422,12312,55,0.04716981132075472,29314.41
Cross-network,20250126,1165,682,0.5854077253218885,49.183690987124464,7.547639484978541,8793,13,0.011158798283261802,13579.04
Cross-network,20250512,1164,543,0.46649484536082475,29.99914089347079,6.296391752577319,7329,11,0.009450171821305841,10087.92
Organic Shopping,20250105,1164,566,0.48625429553264604,31.20446735395189,8.056701030927835,9378,2,0.001718213058419244,159
